path,n,duration_s,v_mean,rmse_v_pred,rmse_v_null,rmse_v_imu,rmse_a_one_step
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/126/sim.csv,2899,57.96,6.893853347844084,6.460054037200403,8.357046280707676,0.5983576620896673,0.7782185225928315
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/241/sim.csv,2900,57.98,8.625765931034483,7.801287348951965,2.0423972624884743,1.9993770878622952,0.7010441878804591
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,2898,57.94,24.16307311939268,2.1470202733941277,2.7680198331773838,3.296234303995077,0.5311176968957051
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/14/sim.csv,2900,57.98,28.652739413793103,3.6306811319155634,0.09145446850944315,2.150819222579248,0.14443075735954214
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/78/sim.csv,2899,57.96,28.4106653328734,10.317345970260241,4.95674966500892,0.9591241495730978,0.38203363322070993
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--26e58a650b/3/sim.csv,2901,58.0,9.159867586763184,13.600545274724151,18.15768787010821,1.372666596768413,0.7262178854728712
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/127/sim.csv,2899,57.96,9.12927516626423,6.763725139047482,11.252355332898329,1.4933594436839683,0.3960907929571447
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000010--33840d4f7a/7/sim.csv,2901,58.0,13.03705267038952,3.0205320093338566,7.16664000354244,12.821590389036556,0.798863451150451
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,2901,58.0,15.225254705274045,5.672090785368591,0.3261980835956401,7.49926742455832,0.5205542406578058
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/13/sim.csv,2899,57.96,28.612107726802346,3.75784385184695,0.08785116117325661,0.9328130762793921,0.16653826539444191
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/13/sim.csv,2900,57.98,12.716640903448276,4.936409062252798,6.505045118151339,7.602090464514049,0.736258562538514
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/55/sim.csv,2899,57.96,0.0,0.0,0.0,0.0,0.3099726982463545
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/24/sim.csv,2898,57.94,6.983771221532091,4.208622100464487,2.9529337599031775,1.9399602912666774,0.5825582306755597
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--40c362baa3/10/sim.csv,2900,57.98,24.230642068965516,5.893116850873898,2.7672163374646073,3.218152806272653,0.4799247266766454
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000008f--9c36192793/9/sim.csv,2898,57.94,26.46075710835059,1.4964616181401007,4.217748172182758,5.821838100771695,0.45355025360963663
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--b3f79ef70c/45/sim.csv,2899,57.96,6.385266233252845,9.81798467248935,11.345134051028573,0.959199471751854,0.5187950038228716
