n,rmse_yaw,mae_yaw,bias_yaw,rmse_ay,bias_ay,std_yaw_meas,mean_v,plat,seg
2898,0.011492621511097192,0.010898814804075225,-0.01089812246453071,0.1702765658209173,-0.13103735133275707,0.005739220472458287,30.14391570048309,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000000b--d0d3f2af7e/6/sim.csv
2240,0.01994584775875688,0.014177854257535713,-0.013779662293249999,0.18357826552585563,-0.08547381028107143,0.11215265951413564,10.645694566964286,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000012--e6dd6e8504/5/sim.csv
2899,0.013477210039236532,0.009531091159641255,-0.00946388329851673,0.15009831176328928,-0.05798541612804416,0.09168742043528415,12.625680141428077,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000013--c67db227b6/13/sim.csv
2508,0.02238651047110952,0.012401881185043859,-0.005990869299716907,0.36602611565958626,0.08225128303468897,0.15741322912866088,11.70521902711324,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000015--94e7568bb3/9/sim.csv
2828,0.0126607658977601,0.008641421585770862,-0.006409589852270156,0.18539936450743494,-0.05253989646683169,0.08904519268218358,13.889195625884017,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000017--7b0f2ea09a/7/sim.csv
2899,0.01698068583256857,0.014842609462402208,-0.014841092870473957,0.318695544423155,0.09064655636798895,0.08351517867241998,12.951913749568817,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000018--fd07078128/20/sim.csv
1759,0.011580664721714139,0.011372994389797043,-0.011372994389797043,0.13555274200098746,-0.05320191011962309,0.005453288395331224,17.029129909039227,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000019--fc0fa0c893/23/sim.csv
996,0.017928388021177574,0.013285327575371488,0.0029650694125803213,0.12431063343816469,-0.007257963151706823,0.10670144254597984,4.47462345381526,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000019--fc0fa0c893/39/sim.csv
2770,0.009087210139983376,0.008818184307375812,-0.008818184307375812,0.060925414923290525,-0.035124980310541516,0.003808879460504846,15.094351628158845,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000019--fc0fa0c893/48/sim.csv
2506,0.005427380416622476,0.005003048114481643,-0.004918650189501596,0.08226164097505818,0.044090202185275346,0.008187594472850656,14.656975063846767,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001d--45ce8b5257/14/sim.csv
2019,0.015045827052441813,0.01138583382494215,-0.003451278599583062,0.1691371720623541,0.019373806429687963,0.09232158937729469,9.37119277860327,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/39/sim.csv
2899,0.007272471245906682,0.00630442471923284,-0.006262875998984477,0.11886232006618984,0.059165306828333916,0.0055880503838940795,21.025634918937563,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/46/sim.csv
2900,0.014702027284756482,0.010944697501110344,-0.010944270508006896,0.10403541690477044,-0.013725637660793103,0.07629313533504438,7.853982627586207,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/53/sim.csv
2899,0.008441856951510611,0.008198702959366333,-0.008198702959366333,0.1404834655238034,0.003684009335908934,0.0039323295517738974,11.671399827526733,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/55/sim.csv
2897,0.009425549501136722,0.008015517532509493,-0.006212831297093545,0.37933763212156363,0.09884262445529857,0.01259165681034319,32.81370769761823,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000020--ffea57fc36/17/sim.csv
1828,0.0172710109883898,0.01327920775121444,-0.013238453484256018,0.11676685407621892,-0.032077605155908094,0.0955219605744449,12.467659480306345,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000021--91ad1e902f/4/sim.csv
2375,0.010426193549515352,0.010076142865136842,-0.010076142865136842,0.05810896374211885,0.008317762610989474,0.007969658162857203,16.531249633684208,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000021--91ad1e902f/9/sim.csv
1784,0.011824715472668225,0.011476001445434977,-0.011476001445434977,0.10906531752909475,-0.06506687756591928,0.005621862833114417,16.561717085201792,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000026--ac6495d6ff/5/sim.csv
1635,0.008450290908090824,0.007922163475941896,-0.007147472307746178,0.12238044876659189,0.03658719003054434,0.013263402084745336,15.897427168195717,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--26e58a650b/3/sim.csv
2901,0.016041003995553985,0.011630558056914857,-0.004102968425753188,0.26675645522605,-0.1373953525382282,0.11328976090766206,14.682228610823854,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--26e58a650b/7/sim.csv
2899,0.018718635791772038,0.015613927600031044,-0.012394111346150398,0.23757745132734184,0.0100071199842877,0.12772665732779687,11.800143894446363,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--b96fda4659/21/sim.csv
2899,0.026655873726016,0.02280101702637461,-0.022348468285429458,0.902444546390057,-0.4667916314077268,0.03324900584148517,32.312915833045885,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--b96fda4659/30/sim.csv
2829,0.01717917506791192,0.014673504362566276,-0.008474950385896077,0.18846838073725586,-0.05830612854400849,0.1044826170944054,9.980956535878402,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--b96fda4659/4/sim.csv
2900,0.013475662911578225,0.01334741115992414,-0.01334741115992414,0.3185514724850709,-0.2978460496238621,0.0027510894117515187,21.010087,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002b--7d6f69273a/2/sim.csv
2899,0.017156465848971975,0.011391440504877543,-0.00912553197090031,0.18922975996907854,-0.10238494842155917,0.12667014148673453,11.528975101759228,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002c--ed502d069d/7/sim.csv
2899,0.01573546228418967,0.011644909122363229,-0.011599058795491893,0.2292831279890245,0.06058426279965505,0.08633008364874249,18.627282725077613,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000031--08954a9693/42/sim.csv
2348,0.014073072062519013,0.009385939541993186,-0.0039042956237649064,0.13301486275531035,0.04817623960178876,0.08952465502532411,10.106011580068143,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000031--08954a9693/56/sim.csv
658,0.03317644046831548,0.022997969613981765,-0.022997969613981765,0.1759489061237854,-0.05429639293282675,0.1624939791723241,11.161357386018237,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000032--4f9db5b503/18/sim.csv
1856,0.004595242252344543,0.004342041832737068,-0.004334516983599138,0.07729253788754853,0.0474480791221875,0.004215965267259377,8.736454709051724,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000033--94e5562c08/12/sim.csv
2900,0.017708776410697416,0.015597574383106895,-0.009861861900348275,0.27105795699103186,-0.1434729348427586,0.0743870051963634,14.257840089655172,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000035--aa3ff87366/32/sim.csv
2899,0.01162677516745173,0.006731362323546051,-0.001325609343966885,0.24140128315855364,0.06653989662397378,0.0913983540427912,13.253769047947568,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000036--b93ccebe55/11/sim.csv
2900,0.011740205768946724,0.004762826792586207,-0.0026231977965172413,0.12362449226195509,0.03282844638965517,0.07160554241583761,15.675327651724139,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000039--baec40e8e9/21/sim.csv
2689,0.0051440506587806,0.0041618829976150995,-0.004120180379541465,0.1097190923497874,0.007404122635626628,0.018363926152267146,9.159611480104129,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000039--baec40e8e9/26/sim.csv
1966,0.008718258901067448,0.006668154318708036,-0.002815424377304171,0.16074552193912856,0.031833034703102746,0.09912058086429576,13.959102390640895,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003b--1e05f80a49/9/sim.csv
2900,0.028424957293835235,0.02282854052918966,-0.01278872635677586,0.9706132354195333,-0.15786041862672415,0.06644611033128257,29.554520172413795,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003c--363d21e5fb/16/sim.csv
2898,0.020519935278401992,0.01255825059031746,-0.009518564015590062,0.4769370732988523,0.23085244568599034,0.16246431374970874,15.70435728778468,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003c--363d21e5fb/21/sim.csv
2900,0.018305945745851638,0.018088376851289657,-0.018088376851289657,0.2737452415900239,-0.19503476098765515,0.017268631145926805,17.83592427586207,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003d--964f795794/14/sim.csv
2900,0.010718377853389412,0.010201225499103447,-0.01020072607151724,0.14122732877848534,-0.08263301265306207,0.0034050862151254377,30.84627065517241,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003e--5d0cedc936/95/sim.csv
2322,0.00760643434440642,0.0068723793193238595,-0.006592247855068905,0.06910135365276428,-0.010695310789793284,0.025695232053765497,10.738237967269594,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000042--e8a6040cb8/7/sim.csv
1920,0.012546960858481355,0.012159070044053647,-0.012156005373220313,0.22597626696709708,-0.17727119213096873,0.005594465152846506,11.477923520833334,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000045--c818d68d94/12/sim.csv
2899,0.0073948913285028185,0.007143723492914799,-0.007139163789568818,0.12157287703164465,-0.05586933854880993,0.005341634450267444,16.68855926181442,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000047--2afe35e93d/58/sim.csv
2899,0.009561118878134614,0.008504373821666092,0.008198660783377028,0.5681947507554908,0.528072162935288,0.005968332345677322,35.02281641945499,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000049--a93607603c/17/sim.csv
2716,0.004340666702636972,0.003390859198580265,0.0028928878842945506,0.2662630132963872,0.061439698906553736,0.009921172667997294,10.761541229749632,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000000--ace0e90f67/1/sim.csv
2599,0.015288122792595362,0.005788177022239323,-0.0026467483052558674,0.18596454879623983,-0.07114158609403616,0.11546482697662429,9.86990499422855,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000042--3ae3c34d16/10/sim.csv
2899,0.01000095285395439,0.00700319328613384,-0.0023965854114184203,0.5668926049620996,0.04893976866373335,0.04643776301082802,24.031563884097967,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000042--3ae3c34d16/14/sim.csv
2900,0.006471747803490936,0.006188487510937242,0.006149516949695863,0.10641647005843428,0.0839570042233793,0.005631166091490753,14.588304255172414,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000044--fcb78f23a7/12/sim.csv
2794,0.013064898688129682,0.007743564616007875,0.0074782353218775955,0.1449874803922353,0.06910967391496063,0.09441153071938696,18.210803568360774,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000045--6ac2093702/2/sim.csv
2897,0.00734452161105623,0.006828237959872281,0.0065838768925612695,0.38147992117984175,0.35162577911342763,0.04527350079801859,10.87459900586814,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000047--37b12d95b9/4/sim.csv
2899,0.008025438989771311,0.0056687929796791995,-0.0018900804299655056,0.5222109002004891,0.11548288339509828,0.04688507874356967,22.997720869265265,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000052--d75f72878e/4/sim.csv
2565,0.007185054306536306,0.006171192337338792,0.006122684361853412,0.15964024011044325,0.09177107547702143,0.04648613528712598,10.242193029239766,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000053--70e7e19fe9/6/sim.csv
2296,0.01739702603305996,0.009348699870485191,0.009278266512662892,0.1861441434576947,0.06501251478158536,0.12076872612987274,10.206355174216029,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000005c--4ca389d3fb/4/sim.csv
2902,0.007264616544594955,0.005356289767842867,-0.00508539641252929,0.41556735287693175,-0.010998860021295666,0.04506453166892726,21.967260406616127,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000062--fd938a6c36/17/sim.csv
2788,0.012057650835743472,0.007377997383875897,0.0004478636979433293,0.18256868240680024,-0.06656392403931133,0.09596723148751231,20.163069515781924,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000068--0120152e40/2/sim.csv
2898,0.009168991540412353,0.007196177281821774,0.003918679862974292,0.1395956353062747,0.0670066080673568,0.09193404004495284,18.85232401656315,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000069--1f80794b3e/7/sim.csv
2899,0.008388238821907552,0.004720861152808141,-0.0005669831743659192,0.22277612643243866,-0.12231535904576199,0.09340954288456707,12.131544149706794,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000006c--71a7cd5177/7/sim.csv
2900,0.010470566339013972,0.009138229583859655,0.009060342502480343,0.3949823637821574,0.24565732062766552,0.018129096668611278,25.41315375862069,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000006e--27027f8fae/9/sim.csv
2899,0.009285308404613621,0.006621494380676096,0.0033855906784339422,0.1398353580765433,0.05667361791597103,0.08727289231620854,19.762618561572957,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000075--5c721be92e/24/sim.csv
2895,0.01034565104307121,0.007841078806079448,-0.0013030211807944737,0.5059745280091498,-0.010868804954300518,0.049772675188410075,22.57164870466321,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000076--99e7eaed81/4/sim.csv
2899,0.012157442187270717,0.009010718307240427,0.0023553683113797857,0.5942116156469138,0.075378374064505,0.05023343172094982,24.139599344601592,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000079--bfe6af6bc0/6/sim.csv
1737,0.010381255028475637,0.00766024961208883,0.0074776857549788715,0.20366658387429643,-0.08388890364905009,0.08465371885470131,10.115162043753598,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000007b--d4ca42c8b0/12/sim.csv
2907,0.01861105182692221,0.01103815835897489,-0.003921334999834881,0.4285419377221527,0.11151946498238732,0.12658991981995882,14.44454905744754,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000007d--d8c2396629/0/sim.csv
2899,0.006310759659345226,0.00526691569669869,0.0047117493476942045,0.24305096151532343,0.18504928328943773,0.005165612331328573,28.274790927906174,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000009f--05c1cae806/27/sim.csv
2900,0.011296208664123385,0.010416464497876896,0.01038318831304931,0.4337427374117019,0.3814642824559689,0.007619583615840023,28.255109275862072,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/12/sim.csv
2899,0.010802287622605338,0.009443854613594344,0.008920841934049673,0.3137633909282397,0.1460918795529493,0.012542725195970423,28.612107726802346,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/13/sim.csv
2900,0.012891719769890952,0.012098353205024137,0.01190151817054138,0.6485550217173177,0.5410274550688965,0.014689134852680441,28.652739413793103,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/14/sim.csv
2899,0.014514038043003972,0.013913008690303553,0.013913008690303553,0.4589058536488128,0.42418409532249046,0.00697713547487317,28.637235115557093,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/15/sim.csv
2899,0.010361947737512037,0.009392210514524664,0.009362701137498102,0.36550488874592707,0.30297412895463954,0.008843099802183507,28.60693366678165,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/16/sim.csv
2899,0.011208034074073985,0.010356782150351846,0.010349747501369438,0.3224323896441857,0.2761087000883063,0.0070740491355231975,28.61678299413591,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/17/sim.csv
2899,0.009069621858298035,0.008101264852656088,0.008053357457002416,0.42156236677304404,0.28313756776288374,0.014132633907565093,28.65230662297344,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/18/sim.csv
2899,0.009401295735878822,0.008471159988095894,0.008428621265363917,0.4483593713863429,0.32313586542945844,0.013959815569316287,28.637772231804068,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/19/sim.csv
2899,0.011108630069846482,0.009874452877055191,0.009646537250977232,0.6538288808473496,0.39777738845098315,0.022733838960464332,28.600811314246293,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/20/sim.csv
2900,0.010900691186885298,0.009570739927634483,0.009247984686255172,0.47353484224515907,0.18520400018706895,0.02027379736650633,28.674038758620686,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/21/sim.csv
2899,0.013172278121850449,0.012523284131755777,0.012521846912024836,0.4530615446469385,0.4093901607178407,0.00822600393143188,28.5892771645395,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/22/sim.csv
