platform,file,holdout,rmse_yaw_v0,rmse_yaw_v1,xte_v0_m,xte_v1_m
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,False,0.018117251400788726,0.009195029827430581,384.01780645101195,201.20100254536194
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000019--439cbd3290/12/sim.csv,False,0.004793555941330433,0.002234771023221829,88.52061636868478,29.540848098118804
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000001b--c3b28f4c85/13/sim.csv,False,0.003715235550517789,0.0026406424491127872,2.5765476152668554,5.285290585431842
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000002c--1888592467/8/sim.csv,False,0.008191934422183713,0.007444587441632746,137.49264361574095,132.40880115316295
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000050--1b42d66798/3/sim.csv,False,0.0026722453486196954,0.0021898789518762403,13.291483687204103,28.186587187510916
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000054--14acc00cd1/5/sim.csv,False,0.02006058091742638,0.008965387326989382,35.32556855161595,14.178298088965935
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000005d--d52eaabd01/18/sim.csv,False,0.015498966243661164,0.009016732333081362,9.301412594194716,5.029300667959416
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000062--d526d4cb68/16/sim.csv,False,0.005554788499969974,0.006165064966759086,76.29201703977579,128.97579585897432
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000062--d526d4cb68/17/sim.csv,False,0.004880756219801997,0.005042881981065208,19.037626164532337,51.12484842603691
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000063--8a6e55417a/13/sim.csv,True,0.007082023091654617,0.005742015132547375,75.98325027619171,26.583958924731036
