segment,n,rmse_imu,rmse_model,v_mean
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/53/sim.csv,2900,0.27957503991280935,8.325354215656958,7.853982627586207
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000020--ffea57fc36/17/sim.csv,2897,5.672346873473434,13.657706476712859,32.81370769761823
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000021--91ad1e902f/4/sim.csv,2899,7.171764098722535,11.41920913467928,7.929218126733355
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--26e58a650b/3/sim.csv,2901,1.372666596768413,8.833900402810697,9.159867586763184
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002a--b96fda4659/21/sim.csv,2899,0.9422910693447905,5.965947097815891,11.800143894446363
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000002c--ed502d069d/7/sim.csv,2899,1.0957721662643274,6.863364612112388,11.528975101759228
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000031--08954a9693/42/sim.csv,2899,2.3499178582345244,14.604860539312718,18.627282725077613
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000032--4f9db5b503/18/sim.csv,2899,10.833355136001712,1.1401668855647482,2.6708803739910314
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000039--baec40e8e9/26/sim.csv,2900,0.8885653320839784,5.6105525123200115,8.536507371068964
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003b--1e05f80a49/9/sim.csv,2900,0.8844360758897479,6.686579868943419,9.550174552793104
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003c--363d21e5fb/21/sim.csv,2898,12.91139864376146,3.799632334705522,15.70435728778468
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000003d--964f795794/14/sim.csv,2900,1.9750298494856895,6.015604789008524,17.83592427586207
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000042--e8a6040cb8/7/sim.csv,2900,2.80337699352808,2.2296551400069924,8.65015600275862
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000045--c818d68d94/12/sim.csv,2900,1.3322383343407456,6.889091789720068,7.739783524344827
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000044--fcb78f23a7/12/sim.csv,2900,1.6693734633363682,10.60064703844415,14.588304255172414
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/0000006c--71a7cd5177/7/sim.csv,2899,5.8332526186200235,4.057736366780589,12.131544149706794
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000075--5c721be92e/24/sim.csv,2899,3.456318237201849,4.135179647530589,19.762618561572957
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/12/sim.csv,2900,2.768919429099693,14.468832454872258,28.255109275862072
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/14/sim.csv,2900,2.150819222579248,12.430014992363486,28.652739413793103
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/18/sim.csv,2899,6.928344278390078,12.213391905762979,28.65230662297344
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/20/sim.csv,2899,3.072533281890225,12.637651341968516,28.600811314246293
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/21/sim.csv,2900,2.073519502331524,12.810089097963733,28.674038758620686
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/25/sim.csv,2900,2.482994353404526,12.629413691654296,28.637975
FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/28/sim.csv,2899,1.4911250302049182,5.857343932215348,28.634341945498445
FORD_MUSTANG_MACH_E_MK1/e47d5c3bd4f94950/00000096--52b75f474e/17/sim.csv,2899,3.4737682344674736,11.163315168775556,37.51316260779579
FORD_MUSTANG_MACH_E_MK1/e47d5c3bd4f94950/00000096--52b75f474e/18/sim.csv,2899,1.1086937508362533,11.194969519205516,37.52618613314936
FORD_MUSTANG_MACH_E_MK1/e47d5c3bd4f94950/00000096--52b75f474e/19/sim.csv,2900,2.2042319084744393,11.07871775281908,37.52447144827586
FORD_MUSTANG_MACH_E_MK1/fc883bd6fe459212/000004bf--a3e06a0517/1/sim.csv,2899,0.506711569560541,4.952417827988776,13.879220862366333
